Count,x,y,z,w,phi,theta,mocap_psi,psi
1009,0.159086436033249,-0.350722074508667,0.0577149614691734,-0.92106169462204,-0.442797781139669,0.678607853718493,0.28371790010508,0.28371790010508
1010,0.159727856516838,-0.347355782985687,0.0598213039338589,-0.92209130525589,-0.443432734099873,0.670626899595385,0.286354823766967,0.286354823766967
1011,0.159689202904701,-0.343683660030365,0.0619890354573727,-0.923329949378967,-0.442233159985194,0.662219734535074,0.288316561912825,0.288316561912825
1012,0.15863960981369,-0.3389632999897,0.0612487234175205,-0.925303220748901,-0.435668585574768,0.653356009962859,0.281905239949187,0.281905239949187
1013,0.154659405350685,-0.332831561565399,0.0575273782014847,-0.928436398506165,-0.419095382682111,0.643790661808147,0.26537596941276,0.26537596941276
1014,0.154704838991165,-0.328784376382828,0.0578819923102856,-0.929847836494446,-0.416729277170217,0.635437389545876,0.263177621271363,0.263177621271363
1015,0.158194616436958,-0.324819892644882,0.0602859482169151,-0.930501043796539,-0.424029097989057,0.625393846126631,0.268354395346394,0.268354395346394
1016,0.158994749188423,-0.320827275514603,0.0609022043645382,-0.931708872318268,-0.423681604799735,0.6168505244808,0.267370368017576,0.267370368017576
1017,0.160088449716568,-0.317138075828552,0.0617473609745503,-0.932728469371796,-0.424396129078616,0.608743770867914,0.267357115901661,0.267357115901661
1018,0.160555422306061,-0.313368618488312,0.0626414492726326,-0.933861970901489,-0.423642123800575,0.600640742510608,0.266953272862573,0.266953272862573
1019,0.157140716910362,-0.306979715824127,0.0643684193491936,-0.93644380569458,-0.412839880731746,0.588012802653315,0.263895095288091,0.263895095288091
1020,0.155035406351089,-0.302652180194855,0.0650348961353302,-0.938155710697174,-0.405775384416757,0.579617945224082,0.260961393800814,0.260961393800814
1021,0.153481960296631,-0.297694265842438,0.0659762173891068,-0.939930140972137,-0.399857310373888,0.569690249805508,0.258683040697923,0.258683040697923
1022,0.146786242723465,-0.282162576913834,0.0686022862792015,-0.945585548877716,-0.377521475486572,0.539232852328335,0.250331661443395,0.250331661443395
1023,0.144233092665672,-0.276782870292664,0.0696539655327797,-0.947489559650421,-0.369544953016123,0.528692633290877,0.247861121141414,0.247861121141414
1024,0.141918241977692,-0.271262615919113,0.0707075223326683,-0.949355661869049,-0.362128000380985,0.517811889148481,0.245580352385918,0.245580352385918
1025,0.139740437269211,-0.265605360269546,0.0711147785186768,-0.95124614238739,-0.35468720346229,0.506862787406593,0.242014388294775,0.242014388294775
1026,0.138093158602715,-0.259862154722214,0.0718680247664452,-0.953014612197876,-0.348669760797388,0.495482217443128,0.239574690665035,0.239574690665035
1027,0.136912852525711,-0.25513231754303,0.0740173906087875,-0.954297542572022,-0.344962753044252,0.485529152345756,0.241047913783801,0.241047913783801
1028,0.137174010276794,-0.248627543449402,0.0746640786528587,-0.955925226211548,-0.342849384710505,0.472209031696103,0.239152960085027,0.239152960085027
1029,0.135830387473106,-0.243126854300499,0.0746483504772186,-0.957531809806824,-0.337427725781862,0.461536445631009,0.235601677078585,0.235601677078585
1030,0.13404344022274,-0.237757802009583,0.0739293694496155,-0.95918619632721,-0.330850194191944,0.451469703361626,0.230488599350937,0.230488599350937
1031,0.131977364420891,-0.232062965631485,0.0709807872772217,-0.961088240146637,-0.322599031310528,0.441537711288771,0.220443458496766,0.220443458496766
1032,0.131419435143471,-0.226815938949585,0.0710930079221725,-0.962408125400543,-0.319334151614942,0.431124791115472,0.217965935001654,0.217965935001654
1033,0.131319344043732,-0.221847474575043,0.0713873878121376,-0.963557362556458,-0.317297017321117,0.421112964672572,0.216266605029634,0.216266605029634
1034,0.130905747413635,-0.216320842504501,0.0707312747836113,-0.964917659759522,-0.314006827325694,0.410366396930245,0.212211125523916,0.212211125523916
1035,0.130567193031311,-0.210757359862328,0.0701056271791458,-0.96623957157135,-0.31095121616305,0.399521041862213,0.208302745145994,0.208302745145994
1036,0.130483910441399,-0.205340787768364,0.0697236806154251,-0.967443943023682,-0.308661455249335,0.388840514659273,0.205136992496411,0.205136992496411
1037,0.130493149161339,-0.199909538030624,0.0693592578172684,-0.968605697154999,-0.306627512645869,0.378110636299321,0.202087659326436,0.202087659326436
1038,0.130553096532822,-0.194612428545952,0.0692621693015099,-0.969682812690735,-0.304902362730763,0.367560378212739,0.199715288582456,0.199715288582456
1039,0.130617424845696,-0.189042612910271,0.0689262971282005,-0.970799267292023,-0.303053289372004,0.356545288361924,0.196774924029516,0.196774924029516
1040,0.130702495574951,-0.183523267507553,0.0686253905296326,-0.971867620944977,-0.301329888119466,0.345621623601168,0.193976652453191,0.193976652453191
1041,0.131077796220779,-0.178168296813965,0.0690332278609276,-0.972784161567688,-0.300558742306732,0.334758586302291,0.192848693347289,0.192848693347289
1042,0.13113659620285,-0.172639429569244,0.0691015720367432,-0.973767876625061,-0.298986864032745,0.323722545316982,0.190867210002005,0.190867210002005
1043,0.130818367004395,-0.166685938835144,0.0686396658420563,-0.974880039691925,-0.296373787727692,0.312080061508235,0.187545525574238,0.187545525574238
1044,0.130654066801071,-0.160909980535507,0.0686934441328049,-0.975868165493012,-0.294351592374205,0.300610838119507,0.185448419773524,0.185448419773524
1045,0.130390301346779,-0.155150473117828,0.0688081830739975,-0.976827561855316,-0.292189215404981,0.289180335959567,0.183491924145561,0.183491924145561
1046,0.130220398306847,-0.149378418922424,0.0689141750335693,-0.977742075920105,-0.290256893558908,0.277715158359872,0.181580185206008,0.181580185206008
1047,0.129876524209976,-0.143553331494331,0.0690304636955261,-0.978651762008667,-0.287994120187504,0.26617863965087,0.179660019105836,0.179660019105836
1048,0.12952584028244,-0.137707352638245,0.0692839846014977,-0.97952002286911,-0.2857879203491,0.254566687905706,0.178050542855377,0.178050542855377
1049,0.129375874996185,-0.132130309939384,0.0699390172958374,-0.980261266231537,-0.284197396556904,0.243342067644858,0.177435725816236,0.177435725816236
1050,0.128720685839653,-0.126250699162483,0.0700710713863373,-0.981112539768219,-0.281395718288735,0.231762329663957,0.175567991776965,0.175567991776965
1051,0.128235936164856,-0.120382718741894,0.0701818391680718,-0.981905400753021,-0.278981613130099,0.22018399593444,0.173745045183362,0.173745045183362
1052,0.127729043364525,-0.114586718380451,0.0702820271253586,-0.982657432556152,-0.276575603441754,0.20875783661203,0.171959666167852,0.171959666167852
1053,0.127025410532951,-0.108895242214203,0.0705921873450279,-0.983373403549194,-0.27387048003665,0.197517126918186,0.170630146756731,0.170630146756731
1054,0.126576900482178,-0.0993926525115967,0.0756107047200203,-0.984064221382141,-0.271692122662415,0.177405480798998,0.177680714842424,0.177680714842424
1055,0.126066014170647,-0.0938938781619072,0.0760382637381554,-0.984636723995209,-0.269468397758304,0.16649925671153,0.176764644982633,0.176764644982633
1056,0.12537907063961,-0.0886006951332092,0.0766643360257149,-0.985166311264038,-0.266987021591287,0.155980349763143,0.176313061630045,0.176313061630045
1057,0.124845661222935,-0.0832556039094925,0.0771648734807968,-0.985661089420319,-0.264804139055163,0.145367637636775,0.175649948810639,0.175649948810639
1058,0.123505219817162,-0.0677741169929504,0.0787205696105957,-0.986892223358154,-0.259008699293033,0.114577218056544,0.174133018727843,0.174133018727843
1059,0.123415149748325,-0.0628526881337166,0.079277366399765,-0.987184584140778,-0.257878381585092,0.104717627051586,0.173858858895319,0.173858858895319
1060,0.123879559338093,-0.0579993352293968,0.0797411575913429,-0.987386167049408,-0.257880608336919,0.0949213452077429,0.173486476144443,0.173486476144443
1061,0.123487941920757,-0.05370132625103,0.0806574672460556,-0.987603843212128,-0.256317097374521,0.0862577415574668,0.174100381570774,0.174100381570774
1062,0.123842604458332,-0.0494260899722576,0.0813084617257118,-0.987729251384735,-0.25624061130612,0.0775780730304525,0.174265771675189,0.174265771675189
1063,0.124231524765491,-0.0453864969313145,0.0821003690361977,-0.987808763980866,-0.256291908578735,0.0693229592580134,0.174781997346677,0.174781997346677
1064,0.124648176133633,-0.0415081568062305,0.0829408019781113,-0.987856686115265,-0.256433148424076,0.0613698899781157,0.175442285782872,0.175442285782872
1065,0.125117391347885,-0.0375224761664867,0.0835028067231178,-0.987909376621246,-0.256643890157417,0.0532674947418268,0.175523411016527,0.175523411016527
1066,0.125555858016014,-0.0337691642343998,0.0843393057584763,-0.987918198108673,-0.256852472046222,0.0455595101888242,0.176212902036094,0.176212902036094
1067,0.126166507601738,-0.0294321160763502,0.0839495062828064,-0.988012313842773,-0.25725175437326,0.0369837813688076,0.174312977634765,0.174312977634765
1068,0.126618176698685,-0.0258468184620142,0.0847551748156548,-0.987985968589783,-0.257523967364474,0.0296138267439439,0.174987213007815,0.174987213007815
1069,0.127035722136498,-0.0223194491118193,0.0855779051780701,-0.987947523593903,-0.257737090977475,0.0223598474477993,0.17571012188716,0.17571012188716
1070,0.127423986792564,-0.0188026186078787,0.0862103328108788,-0.987915694713593,-0.25788870595395,0.015180857723269,0.176057170208789,0.176057170208789
1071,0.128215938806534,-0.0124690104275942,0.0880172401666641,-0.987754166126251,-0.258351532806716,0.00206220902904097,0.178015309129717,0.178015309129717
1072,0.128485143184662,-0.00953445676714182,0.0888763293623924,-0.9876748919487,-0.258364745686124,-0.00400469926933456,0.178967166958295,0.178967166958295
1073,0.128878906369209,-0.00636914791539311,0.0892235338687897,-0.987617790699005,-0.25858888961712,-0.0104176829702527,0.178840651270618,0.178840651270618
1074,0.129225179553032,-0.00338057707995176,0.0896032750606537,-0.98755294084549,-0.258751643523042,-0.016481744942157,0.178825374442331,0.178825374442331
1075,0.129439309239388,-0.00069482164690271,0.0902434140443802,-0.987472057342529,-0.258698604583562,-0.021991630012882,0.17940965177822,0.17940965177822
1076,0.129715606570244,0.00212894240394235,0.090638630092144,-0.98739755153656,-0.258751840597364,-0.0277222667224353,0.179470909716905,0.179470909716905
1077,0.13027261197567,0.00476257083937526,0.0910841450095177,-0.987274050712585,-0.259402202632324,-0.0331415304583265,0.1796724365883,0.1796724365883
1078,0.129936888813972,0.00731287617236376,0.0915054157376289,-0.987263739109039,-0.258274052364161,-0.0382286435498351,0.179878716960814,0.179878716960814
1079,0.129942536354065,0.00971310306340456,0.0920010358095169,-0.987196326255798,-0.257855078879168,-0.04310051032803,0.180263030064229,0.180263030064229
1080,0.12992137670517,0.0123169049620628,0.0922291055321693,-0.987148702144623,-0.257359929828658,-0.0483010751990778,0.180067612071589,0.180067612071589
1081,0.128761187195778,0.0196705963462591,0.092939093708992,-0.987115025520325,-0.25375746841932,-0.062809460074545,0.179736191958449,0.179736191958449
1082,0.128320023417473,0.0218410901725292,0.0934135168790817,-0.987082004547119,-0.252481052137391,-0.0671419765801378,0.180185522516844,0.180185522516844
1083,0.127703040838242,0.0239252354949713,0.0938488766551018,-0.98707240819931,-0.250866705524837,-0.0712617497500725,0.180596588310963,0.180596588310963
1084,0.127345815300941,0.0264417249709368,0.0936306044459343,-0.98707503080368,-0.249752333007527,-0.0761203592956805,0.179587416747353,0.179587416747353
1085,0.126782789826393,0.0285081118345261,0.0936957076191902,-0.987083852291107,-0.24827960070354,-0.0801235013243447,0.179273157044765,0.179273157044765
1086,0.126084342598915,0.0325610935688019,0.0936562046408653,-0.987051665782928,-0.246228364406477,-0.0880097008700373,0.178305912818715,0.178305912818715
1087,0.125804126262665,0.0345193445682526,0.0933848917484283,-0.987046658992767,-0.245379095151722,-0.0917695612765606,0.17733542900673,0.17733542900673
1088,0.124087795615196,0.0366217903792858,0.0924568772315979,-0.987275540828705,-0.241679953751917,-0.0954017671659848,0.175158881348268,0.175158881348268
1089,0.124559924006462,0.0364429764449596,0.0947991237044334,-0.987000524997711,-0.242438345874374,-0.0957008150628402,0.179841227328195,0.179841227328195
1090,0.124819964170456,0.0384872816503048,0.0939426496624947,-0.986971914768219,-0.242723579090352,-0.099588094876822,0.177637835848247,0.177637835848247
1091,0.124781124293804,0.0403486713767052,0.093060702085495,-0.986985981464386,-0.242446610944018,-0.10305389797308,0.175454622060533,0.175454622060533
1092,0.124618798494339,0.0413719601929188,0.0931452661752701,-0.986956238746643,-0.241954639665781,-0.105073150201103,0.175409715333414,0.175409715333414
1093,0.124740906059742,0.0425057224929333,0.0926357954740524,-0.986940562725067,-0.242082752532943,-0.107217482608575,0.174120938782783,0.174120938782783
1094,0.12491437792778,0.0434308499097824,0.0923596769571304,-0.986904263496399,-0.242323551088331,-0.10901405938032,0.173340599831143,0.173340599831143
1095,0.125075817108154,0.0447059758007526,0.0918968319892883,-0.986869990825653,-0.242510593783287,-0.111456736103613,0.172108245189646,0.172108245189646
1096,0.125208050012589,0.0453028380870819,0.0915771797299385,-0.986855685710907,-0.242725169024496,-0.112584826261628,0.171318494234238,0.171318494234238
1097,0.125261411070824,0.0457065515220165,0.0913107246160507,-0.986855030059814,-0.24280368111889,-0.113329335859729,0.17068759757832,0.17068759757832
1098,0.125272780656815,0.0460003167390823,0.0910871401429176,-0.986860692501068,-0.242809047137225,-0.113859115935225,0.170172108798408,0.170172108798408
1099,0.125445559620857,0.0462956950068474,0.0908050164580345,-0.986850798130035,-0.24314698815726,-0.114405472366602,0.169520481500793,0.169520481500793
1100,0.125493094325066,0.0463979728519917,0.0904277712106705,-0.986874639987946,-0.243270901640249,-0.114524266494168,0.168736169907111,0.168736169907111
1101,0.125458255410194,0.046386044472456,0.0900969803333283,-0.986909925937653,-0.243239665616873,-0.114413963563303,0.168080218727127,0.168080218727127
1102,0.125364482402802,0.0460320077836514,0.0900240391492844,-0.98694509267807,-0.243109073762307,-0.113678428489204,0.168024904513306,0.168024904513306
1103,0.125247865915298,0.045695073902607,0.0896928608417511,-0.987005710601807,-0.242958740551333,-0.112910015627541,0.167451019168593,0.167451019168593
1104,0.125377297401428,0.0454700440168381,0.0892667844891548,-0.987038254737854,-0.243299353613623,-0.112381802837719,0.166634011866519,0.166634011866519
1105,0.125243306159973,0.0449429415166378,0.0890597477555275,-0.987098038196564,-0.243126386442036,-0.111263887138629,0.166353921709097,0.166353921709097
1106,0.125117123126984,0.0443482920527458,0.0887842997908592,-0.987165868282318,-0.24298591131266,-0.109996773923985,0.165951170277958,0.165951170277958
1107,0.125093251466751,0.0434554889798164,0.0885019525885582,-0.987233877182007,-0.243094447545211,-0.108154182257248,0.165591124258154,0.165591124258154
1108,0.124879911541939,0.0422928780317307,0.08839350938797,-0.987321138381958,-0.242840281617668,-0.105787640929863,0.165661025653293,0.165661025653293
1109,0.124851010739803,0.041216854006052,0.0880821421742439,-0.987398147583008,-0.242967094578913,-0.103574246986313,0.165285624687633,0.165285624687633
1110,0.124880753457546,0.0397209078073502,0.0881056562066078,-0.987453579902649,-0.243238217450541,-0.1006201943845,0.165670655046794,0.165670655046794
1111,0.124970264732838,0.0384345576167107,0.0873807594180107,-0.987557590007782,-0.243673520690452,-0.0979090083868557,0.1645059748714,0.1645059748714
1112,0.125110507011414,0.0368641242384911,0.0869162827730179,-0.987640678882599,-0.244224421798929,-0.0947067966346233,0.163924379674048,0.163924379674048
1113,0.125267654657364,0.0351635813713074,0.0864187330007553,-0.987726390361786,-0.24482957549688,-0.0912414760641507,0.163307593706586,0.163307593706586
1114,0.125338137149811,0.0330441407859325,0.0862393528223038,-0.98780632019043,-0.245291213063329,-0.0870103198138379,0.16343428415861,0.16343428415861
1115,0.125610113143921,0.0310213640332222,0.0855805352330208,-0.987894654273987,-0.246185352037326,-0.0828861058845476,0.162566650567308,0.162566650567308
1116,0.125789791345596,0.0286669861525297,0.085356317460537,-0.987962245941162,-0.246905195709784,-0.0781973788558004,0.162656774946084,0.162656774946084
1117,0.125816628336906,0.0262730363756418,0.0849338248372078,-0.988061785697937,-0.247338897309035,-0.0733567191679254,0.16237594226249,0.16237594226249
1118,0.126030057668686,0.0237635709345341,0.0844361633062363,-0.988140761852264,-0.248170144480715,-0.0682995897870791,0.16196293805103,0.16196293805103
1119,0.126269698143005,0.0213972628116608,0.0837841778993607,-0.988219857215881,-0.249041904346173,-0.063491845533209,0.161211509736632,0.161211509736632
1120,0.126559868454933,0.0187276639044285,0.0832689553499222,-0.988280475139618,-0.250049893761622,-0.0581261026794298,0.160808383895341,0.160808383895341
1121,0.126771301031113,0.0159704368561506,0.0827629491686821,-0.988344192504883,-0.250911415417439,-0.0525767320389459,0.160455784870081,0.160455784870081
1122,0.126792043447495,0.0130927674472332,0.0824135467410088,-0.988413095474243,-0.251399921474438,-0.0467979654984989,0.160459731675982,0.160459731675982
1123,0.126962959766388,0.0101602952927351,0.082007996737957,-0.988459408283234,-0.252203012512626,-0.0409214492585253,0.160363287549027,0.160363287549027
1124,0.126925647258759,0.00715702539309859,0.0815379023551941,-0.988529324531555,-0.252601879765258,-0.0348554183061054,0.160169221869478,0.160169221869478
1125,0.12684328854084,0.00409531919285655,0.0811507552862167,-0.98858916759491,-0.252917901911183,-0.0286879691955926,0.160160050734709,0.160160050734709
1126,0.126973122358322,0.00107499537989497,0.0807139277458191,-0.988616168498993,-0.253657457700673,-0.0226244446240536,0.160040288855461,0.160040288855461
1127,0.126839458942413,-0.00192167062778026,0.0799865499138832,-0.98869115114212,-0.253869882652827,-0.0164917717973012,0.159346536649859,0.159346536649859
1128,0.126828730106354,-0.00507193896919489,0.0794608816504478,-0.988723814487457,-0.254349714547992,-0.0101265241570796,0.159094674927862,0.159094674927862
1129,0.126865983009338,-0.00841171853244305,0.0791421234607697,-0.988721787929535,-0.254956451465177,-0.00344719468810051,0.159307334862789,0.159307334862789
1130,0.126832470297813,-0.0117702540010214,0.078643724322319,-0.988731622695923,-0.255427685451594,0.00332609491241653,0.159172924301984,0.159172924301984
1131,0.126971662044525,-0.0151318842545152,0.0781067907810211,-0.988710641860962,-0.256248275746744,0.010087581160547,0.15896941144563,0.15896941144563
1132,0.126969829201698,-0.0185701735317707,0.0773780271410942,-0.988709449768066,-0.256796512023698,0.0170724929676134,0.158409152435679,0.158409152435679
1133,0.126997545361519,-0.0220220927149057,0.0767671391367912,-0.988682746887207,-0.257408506069091,0.0240495651955397,0.158093433583251,0.158093433583251
1134,0.126954764127731,-0.0258087962865829,0.0761262476444244,-0.988646149635315,-0.25793493071762,0.0317076666167793,0.157810136197678,0.157810136197678
1135,0.127021417021751,-0.0296606998890638,0.0755636766552925,-0.988572716712952,-0.258697335824085,0.0394573411026478,0.157710665633695,0.157710665633695
1136,0.12708443403244,-0.0334844551980495,0.074764721095562,-0.988503277301788,-0.259440180862169,0.0472136544967023,0.157141345095686,0.157141345095686
1137,0.126974284648895,-0.0376158766448498,0.0743092969059944,-0.98840320110321,-0.259906185091883,0.0555170702200867,0.157337315739808,0.157337315739808
1138,0.126990273594856,-0.0416577383875847,0.0735020264983177,-0.988299310207367,-0.260594977199206,0.0637156472958915,0.156823195321406,0.156823195321406
1139,0.126466944813728,-0.059011023491621,0.0713294297456741,-0.987641632556915,-0.26249294676063,0.0986819349196486,0.157230529035813,0.157230529035813
1140,0.126319095492363,-0.0634035840630531,0.0708974450826645,-0.987419486045837,-0.262971365362853,0.107507415856754,0.157586643558418,0.157586643558418
1141,0.126317843794823,-0.0677641108632088,0.070333793759346,-0.987170219421387,-0.263733839251129,0.11628246871603,0.157695802120282,0.157695802120282
1142,0.126302301883698,-0.0729353874921799,0.0713544636964798,-0.986730337142944,-0.264828975485155,0.126245728665424,0.161213905686594,0.161213905686594
1143,0.125262394547462,-0.07790707051754,0.071208767592907,-0.986493408679962,-0.26369902248836,0.136291599714023,0.162219865087866,0.162219865087866
1144,0.124767370522022,-0.0822488069534302,0.0698794052004814,-0.986298739910126,-0.263389772536985,0.145317343557536,0.160746204176669,0.160746204176669
1145,0.125626623630524,-0.086004950106144,0.06789580732584,-0.986007750034332,-0.265600108692249,0.153141939842663,0.157998576549821,0.157998576549821
1146,0.125971615314484,-0.090944878757,0.0681581199169159,-0.985502302646637,-0.267354652118958,0.162798946988581,0.160042367014156,0.160042367014156
1147,0.126248359680176,-0.0954212099313736,0.0678036212921143,-0.985067963600159,-0.268797121633668,0.171715173605676,0.160720447171616,0.160720447171616
1148,0.126404404640198,-0.0999569147825241,0.0680292770266533,-0.984582483768463,-0.270124883829308,0.180613608863987,0.162579040089929,0.162579040089929
1149,0.126678109169006,-0.104263581335545,0.0685200616717339,-0.984066486358643,-0.271716363328233,0.188967212148792,0.164942168543705,0.164942168543705
1150,0.126632377505302,-0.108339108526707,0.0691203474998474,-0.983590066432953,-0.272653707599101,0.196886323293731,0.167410734852946,0.167410734852946
1151,0.126790419220924,-0.11242663115263,0.0698598027229309,-0.983058512210846,-0.27406471853,0.204756557218556,0.170221323474667,0.170221323474667
1152,0.126443266868591,-0.116027221083641,0.0703247040510178,-0.982651650905609,-0.274299654460034,0.211825043051843,0.172231914112917,0.172231914112917
1153,0.126353070139885,-0.119698941707611,0.0710751712322235,-0.982168734073639,-0.275158649026576,0.218912264446735,0.174907782182761,0.174907782182761
1154,0.126267671585083,-0.123124651610851,0.0716374292969704,-0.981715261936188,-0.275949234654432,0.225563599927558,0.177137118381565,0.177137118381565
1155,0.126308366656303,-0.126463383436203,0.0722824111580849,-0.981238305568695,-0.277015615899262,0.23199717634002,0.179546815481111,0.179546815481111
1156,0.126512110233307,-0.129995316267014,0.07346560806036,-0.980662405490875,-0.278616075422171,0.238632860477706,0.183165927907608,0.183165927907608
1157,0.126638889312744,-0.133128508925438,0.0738363936543465,-0.980197727680206,-0.279785493565802,0.244718688617213,0.185001132604503,0.185001132604503
1158,0.134102955460548,-0.156784564256668,0.0735677555203438,-0.975716531276703,-0.301753887105128,0.290282883610652,0.19495020215201,0.19495020215201
1159,0.1361034065485,-0.160273134708405,0.0728908628225327,-0.974923312664032,-0.306755714934443,0.297014351711353,0.195502142806594,0.195502142806594
1160,0.140046641230583,-0.167541742324829,0.0714164227247238,-0.973250448703766,-0.316754862525754,0.311111408821173,0.19657942319558,0.19657942319558
1161,0.142261400818825,-0.171190291643143,0.0705039352178574,-0.97236043214798,-0.322244135230427,0.31819991048975,0.196909064868956,0.196909064868956
1162,0.144387975335121,-0.174831435084343,0.0694671273231506,-0.971473395824432,-0.327528316777997,0.325336539238184,0.196996825118821,0.196996825118821
1163,0.146505087614059,-0.178378716111183,0.0681005641818047,-0.970607876777649,-0.332672000072512,0.332405084835743,0.196407281332192,0.196407281332192
1164,0.148550912737846,-0.18191958963871,0.0668743923306465,-0.969724535942078,-0.337727782847799,0.339435957041563,0.196121553478103,0.196121553478103
1165,0.150450527667999,-0.185372412204742,0.065533809363842,-0.968868970870972,-0.342423425421911,0.346368205904371,0.195549447540702,0.195549447540702
1166,0.152368754148483,-0.188869923353195,0.0642502754926682,-0.967979311943054,-0.347209152347937,0.353373519656811,0.195160562793335,0.195160562793335
1167,0.158684715628624,-0.205379724502563,0.0584280341863632,-0.963962912559509,-0.364284743204937,0.387001750199007,0.19322778227701,0.19322778227701
1168,0.159354120492935,-0.208456188440323,0.0573603175580502,-0.963256061077118,-0.366422207846047,0.393379648472001,0.192766328537216,0.192766328537216
1169,0.159943163394928,-0.21166880428791,0.0560142770409584,-0.962536692619324,-0.368331738847752,0.400153572400721,0.191771908816866,0.191771908816866
1170,0.160560116171837,-0.214870974421501,0.0549247115850449,-0.961786925792694,-0.370408478339524,0.406811199342757,0.191336935545473,0.191336935545473
1171,0.162497654557228,-0.219031780958176,0.0536787323653698,-0.96059262752533,-0.375643113548041,0.415180702097564,0.191666229374321,0.191666229374321
1172,0.162949293851852,-0.222552821040153,0.0524851940572262,-0.95977246761322,-0.37746828463933,0.42255848727988,0.19115009072193,0.19115009072193
1173,0.162171334028244,-0.225100040435791,0.0512716211378574,-0.959375619888306,-0.376244769452197,0.428252156685116,0.189533710436865,0.189533710436865
1174,0.165847942233086,-0.24131079018116,0.045734565705061,-0.95507687330246,-0.388240833765202,0.462035138853621,0.188118009836219,0.188118009836219
1175,0.165546774864197,-0.245841592550278,0.0440284907817841,-0.954053282737732,-0.388641110101148,0.471826982842247,0.186781137076089,0.186781137076089
1176,0.165921941399574,-0.250016123056412,0.0422256588935852,-0.952984154224396,-0.390336435743477,0.480824674447236,0.185410303981285,0.185410303981285
1177,0.16625614464283,-0.254719823598862,0.0407588183879852,-0.951743423938751,-0.392348935800827,0.490767533303222,0.185052772342987,0.185052772342987
1178,0.166663095355034,-0.259411931037903,0.0391487255692482,-0.950471580028534,-0.39446244547121,0.500743681441136,0.184449907110837,0.184449907110837
1179,0.167080760002136,-0.264141470193863,0.0376172810792923,-0.949156641960144,-0.396677842257443,0.510774419882658,0.184074751061798,0.184074751061798
1180,0.168435677886009,-0.268726527690887,0.0360575020313263,-0.947689473628998,-0.400943035671528,0.520359239268513,0.184143412874823,0.184143412874823
1181,0.168385282158852,-0.278867125511169,0.0324188955128193,-0.944896042346954,-0.403478829045236,0.54227174718152,0.182176169480677,0.182176169480677
1182,0.167272552847862,-0.283951073884964,0.0320551358163357,-0.943591177463532,-0.403162976396359,0.552883706591788,0.183741657976656,0.183741657976656
1183,0.167160138487816,-0.289151042699814,0.0305056441575289,-0.942082047462463,-0.404502611389324,0.564045424698646,0.18342754697513,0.18342754697513
1184,0.167030170559883,-0.294528037309647,0.0291245132684708,-0.940481841564178,-0.406020314802298,0.575515237926994,0.183614423222464,0.183614423222464
1185,0.166594818234444,-0.299910038709641,0.0276104491204023,-0.938902497291565,-0.406777485180476,0.58712887332845,0.18332865865663,0.18332865865663
1186,0.167125225067139,-0.305331081151962,0.0253115557134151,-0.937124073505402,-0.40930899009385,0.598986553311706,0.182012909184795,0.182012909184795
1187,0.164738520979881,-0.320971935987473,0.020489102229476,-0.932426154613495,-0.408724960641779,0.633308028274616,0.179559821339257,0.179559821339257
1188,0.16371200978756,-0.326554358005524,0.0196344498544931,-0.930685341358185,-0.408754221084864,0.645264607699828,0.180553073893767,0.180553073893767
1189,0.160664856433868,-0.333367019891739,0.0209617540240288,-0.928770124912262,-0.406320647139262,0.659228205819713,0.185842668660328,0.185842668660328
1190,0.159146443009377,-0.339337795972824,0.0201041363179684,-0.926886260509491,-0.405483242085767,0.672132468843714,0.186742395296509,0.186742395296509
1191,0.157044723629951,-0.345828890800476,0.0195288676768541,-0.924855709075928,-0.403793174032823,0.686132657220807,0.188188551615462,0.188188551615462
1192,0.152925863862038,-0.371915966272354,0.0128741851076484,-0.915492534637451,-0.404412711498332,0.743726192961588,0.187693471542825,0.187693471542825
1193,0.149715885519981,-0.380766302347183,0.0122806811705232,-0.912387788295746,-0.401664521282652,0.763059348362896,0.189901314317933,0.189901314317933
1194,0.147666603326798,-0.387606978416443,0.0113655682653189,-0.909849584102631,-0.400264967308507,0.778161813802381,0.190927828824686,0.190927828824686
1195,0.145228415727615,-0.393902182579041,0.0103685846552253,-0.907547414302826,-0.397394198336933,0.792282803405472,0.190885665729229,0.190885665729229
1196,0.141202807426453,-0.399641633033752,0.0103216208517551,-0.905672132968903,-0.390874496583336,0.805206191084542,0.191006534037043,0.191006534037043
1197,0.137849181890488,-0.405776709318161,0.00946933776140213,-0.903467297554016,-0.385530927717981,0.819202200858716,0.190042935309263,0.190042935309263
1198,0.132481038570404,-0.428781449794769,0.00834477134048939,-0.893602609634399,-0.38777603971359,0.869659585601092,0.200578460914199,0.200578460914199
1199,0.131427630782127,-0.434662818908691,0.00788048934191465,-0.890916883945465,-0.389273507789434,0.882651340051623,0.203405760798661,0.203405760798661
1200,0.12986259162426,-0.445703744888306,0.00622423132881522,-0.885689079761505,-0.39256393753627,0.907380431095682,0.207367234245701,0.207367234245701
1201,0.129356995224953,-0.451110899448395,0.00558762950822711,-0.883025825023651,-0.395330489195389,0.919402444481892,0.210317794643298,0.210317794643298
1202,0.12907312810421,-0.456331133842468,0.00496735889464617,-0.880384802818298,-0.398733431875292,0.930990402524192,0.213576656387324,0.213576656387324
1203,0.128982380032539,-0.461390048265457,0.00449534878134728,-0.877760052680969,-0.402917599407802,0.94214229092541,0.217530922242605,0.217530922242605
