time,vx,vy,vz,wx,wy,wz,x,y,z,phi,theta,psi,vxdot,vydot,vzdot,wxdot,wydot,wzdot,xdot,ydot,zdot,phidot,thetadot,psidot,fx,fy,fz,tauz,x_ref,y_ref,z_ref,psi_ref,x_error,y_error,z_error,psi_error,solve_time,metadata
1.05,0.003083460691291548,-0.004279485005539162,-0.017093461153040678,-0.012761877624888514,-0.016697405950212123,0.011203796578223239,-2.859333144925251,-0.0933959770863008,-1.1111446898964747,0.016319817351541258,0.05275651424046868,-0.13607901007423848,0.003170544174402827,0.011487200308235234,0.0032019478707283285,-0.0694639885896119,-0.006205063847095692,-0.0008085744454656374,0.0016115022190401208,-0.004257943238154908,-0.01729974323267733,-0.0121847229659567,-0.01687801823332319,0.010945045968305598,0.0010939438049542747,0.0027966430055762826,-0.01685881477501143,3.259534225848285e-05,-2.8447327839189103,-0.08982819968909024,-1.124325524057282,-0.13639585330196152,-2.8478162446102018,-0.08554871468355107,-1.1072320629042414,-0.12363397567707302,8540672,0
1.1,0.003083460691291548,-0.004279485005539162,-0.017093461153040678,-0.012761877624888514,-0.016697405950212123,0.011203796578223239,-2.859333144925251,-0.0933959770863008,-1.1111446898964747,0.016319817351541258,0.05275651424046868,-0.13607901007423848,0.003170544174402827,0.011487200308235234,0.0032019478707283285,-0.0694639885896119,-0.006205063847095692,-0.0008085744454656374,0.0016115022190401208,-0.004257943238154908,-0.01729974323267733,-0.0121847229659567,-0.01687801823332319,0.010945045968305598,0.001291437232058425,0.0027950758573950505,-0.01784847796787583,3.19327226739507e-05,-2.8441772283633546,-0.08982819968909024,-1.1254366351683933,-0.13639585330196152,-2.847260689054646,-0.08554871468355107,-1.1083431740153527,-0.12363397567707302,13067053,0
1.1500000000000001,0.00349006422809765,-0.00379587514789588,-0.016202211013325845,-0.017046446158596754,-0.019786158856338092,0.009778930965323602,-2.8592858395881096,-0.09347240444018697,-1.1114358151491792,0.01586982165799398,0.05220677642518036,-0.1359585972976973,0.0067675619381028515,0.00804926511753082,0.014834082778131991,-0.0726883098278336,-0.05094489208775679,-0.024440647085494562,0.0021328793852656604,-0.003863020996814072,-0.016420376137015868,-0.016551927009417603,-0.019938850700693848,0.009476621499097466,0.0015021990934912743,0.002717691409395019,-0.019328279386467875,3.1301833996193656e-05,-2.843621672807799,-0.08982819968909024,-1.1265477462795044,-0.13639585330196152,-2.8471117370358967,-0.08603232454119436,-1.1103455352661786,-0.11934940714336477,8336129,0
1.2000000000000002,0.0022756405651293233,-0.004543532852544329,-0.01865980458493085,-0.005506052657546968,-0.018088643470643907,0.010585729780336449,-2.8587740284148295,-0.09394797264943075,-1.1146353274703764,0.0136499541697486,0.04653887309473266,-0.1329258522323411,0.0005835853768766233,0.00016797848083812024,-0.0004996881453546938,-0.0021933294829197952,-0.005267013200971227,0.0026852692006262943,0.0008215455064191362,-0.004436431945513493,-0.018805681920242293,-0.005024593492007721,-0.018231448586811833,0.01034904744142615,0.0017288341032837755,0.0028673517811812327,-0.01546094530251696,1.1365984478492194e-05,-2.8430661172522433,-0.08982819968909024,-1.1276588573906154,-0.13639585330196152,-2.8453417578173728,-0.08528466683654591,-1.1089990528056846,-0.13088980064441455,8363890,0
1.25,0.00735468454391738,-0.005561208169868197,-0.02548569410480778,-0.007804654934392576,-0.0656226494243151,0.019231842807215193,-2.858484974020495,-0.0942548631672384,-1.1157978524784224,0.013310625053890846,0.04339213590039876,-0.13217205514644823,-0.022139866773882348,-0.009277392024711617,0.13368350971536822,0.1787609140995516,0.11740694635570305,-0.1980547257302242,0.005496571174156386,-0.0059981910721170414,-0.025852435750675192,-0.007007618797392856,-0.06587281652762167,0.01837398172824754,0.0012705967331773937,0.003022173168384524,-0.009476388492487787,1.9389426307945775e-06,-2.842510561696688,-0.08982819968909024,-1.1287699685017265,-0.13639585330196152,-2.8498652462406056,-0.08426699151922204,-1.1032842743969187,-0.12859119836756894,8626111,0
1.3,0.012676596355693731,-0.0027468148483431563,-0.01972092435639406,-0.026730262065796647,-0.03550512573847877,0.021723876225240288,-2.85791425432061,-0.09445668690470632,-1.1168109895329226,0.012018431652020094,0.04160394697014697,-0.13110634882520134,-0.015230740094054781,0.01644967612134816,-0.022640511999012992,0.034698039144049966,0.08108812635278295,0.07516737488869427,0.011414350455412583,-0.004036459351488025,-0.02026266379407431,-0.02584376945125839,-0.035763642177567743,0.021314045118308162,0.0010759595111320538,0.002558907219952431,-0.014307094954329186,-1.1460019679207301e-05,-2.8419550061411325,-0.08982819968909024,-1.1298810796128376,-0.13639585330196152,-2.854631602496826,-0.08708138484074708,-1.1101601552564435,-0.10966559123616487,8652925,0
1.35,0.008183029937717181,-0.0008950677208773908,-0.025521019272474642,-0.018373643879212948,-0.046119354574944725,0.02661346842317381,-2.85756256704764,-0.09453337035039916,-1.1181023643840693,0.011151156892162254,0.039283607491751214,-0.12980064614631467,0.0045694996625927665,0.010211643629650494,-0.013179127234321485,-0.03528803239594426,0.04264291068899932,0.0006971060205238792,0.00703472494952724,-0.0015338824862091527,-0.025831093652719277,-0.017347910658655204,-0.04641325198436349,0.026117690112191744,0.001487998797277819,0.0023791847427970156,-0.009438502245598352,-2.3294954290362997e-05,-2.841399450585577,-0.08982819968909024,-1.1309921907239489,-0.13639585330196152,-2.849582480523294,-0.08893313196821286,-1.1054711714514742,-0.11802220942274858,8775578,0
1.4000000000000001,0.010208324459077675,-0.00409280634078161,-0.02262183206800628,-0.014114328560392493,-0.04608802156262673,0.018569770738534365,-2.8571689023142497,-0.09477573531290714,-1.118979683059859,0.01061898099331114,0.03747019673313191,-0.1291026518554395,0.042721162985957094,-0.036284033044815776,0.0367288015224237,0.06924981348977213,0.06062689094138377,-0.05563646127414973,0.008778333023388516,-0.005024333158435534,-0.023030527214146765,-0.013436575469224417,-0.046282611417405875,0.01809202438857722,0.001572206527658379,0.002765385014760022,-0.012018993099902798,-1.788670220556993e-05,-2.840843895030021,-0.08982819968909024,-1.13210330183506,-0.13639585330196152,-2.851052219489099,-0.08573539334830863,-1.1094814697670536,-0.12228152474156903,8536404,0
1.4500000000000002,0.01303606420450212,-0.0013584433356075701,-0.022026019364279947,-0.019048071570067226,-0.03875236377014777,0.010328850299561125,-2.8564717534877735,-0.09488348068514574,-1.1203503916455915,0.009372493843223757,0.035055635514755226,-0.1285217790646892,0.014375121734333864,-0.0012184578491823772,0.0016335867893501439,0.043174869346026976,0.044038891229226385,-0.035395593665438936,0.012006942225165096,-0.002713234350730677,-0.022481137983544244,-0.018698592133033553,-0.03884746737677701,0.009971321906936954,0.0014323501071281837,0.0024566860844176795,-0.012278076460842967,-1.3577319839899615e-05,-2.8402883394744656,-0.08982819968909024,-1.133214412946171,-0.13639585330196152,-2.853324403678968,-0.08846975635348267,-1.111188393581891,-0.1173477817318943,8473567,0
1.5,0.009243991310970414,-0.001292678383330378,-0.026826965092002098,-0.007024155348910036,-0.03681416928094742,0.015529677216219503,-2.8560644781805857,-0.09498872473755157,-1.1217067904552616,0.00904654739055982,0.03320809426596563,-0.12776160751880905,-0.03231293355639924,0.007463831976567025,-0.006127526898540668,-0.03119417678674105,-0.057979670564535464,0.005336427583776379,0.008146018874587988,-0.0021050135429418852,-0.027129683803657073,-0.006519339396830546,-0.03695315089967282,0.015204387919863898,0.0017820495368278625,0.0025247815535066978,-0.00811217451055792,-2.4210538173227798e-05,-2.8397327839189104,-0.08982819968909024,-1.134325524057282,-0.13639585330196152,-2.8489767752298807,-0.08853552130575987,-1.10749855896528,-0.12937169795305148,8599550,0
1.55,0.005834651689348815,0.0001568255609641338,-0.028272636523276138,-0.009647057390321859,-0.042297900813945494,0.012463990785376263,-2.8558210483043753,-0.09499741863340974,-1.1231533178095991,0.008600581818954966,0.031144757097798244,-0.12711881843187317,-0.001352259009530296,-0.007313859399810778,0.006033108601315051,0.010031340495669946,-0.035584917413054154,-0.01936085591034536,0.004962250290028831,-0.0002309837654803023,-0.02843822162388277,-0.009270091793241652,-0.04240353268654344,0.012105618461150157,0.0022816554473334676,0.0023714758497402817,-0.006709609035348205,-2.4139152679140967e-05,-2.8391772283633547,-0.08982819968909024,-1.1354366351683933,-0.13639585330196152,-2.8450118800527036,-0.08998502525005438,-1.1071639986451172,-0.12674879591163968,8708164,0
1.6,0.006810042145949786,0.004586878914245786,-0.033382206308074834,-0.0058825367604839985,0.0012837722891403255,0.0179380703441162,-2.8555044386077486,-0.09479243270783472,-1.124830028217318,0.008334502812444735,0.031201460157837507,-0.12622110338138404,-0.019509703960974473,0.03737908574015883,-0.043482304851826324,0.006138030052382997,0.21413280457747433,0.05408717187357649,0.006333105930325274,0.00410030897576377,-0.03353903793755847,-0.005322346573774404,0.0011342245345872279,0.017956886888078675,0.002010191028125263,0.0019091196392322987,-0.0018759063920108026,-3.7890036799672824e-05,-2.838621672807799,-0.08982819968909024,-1.1365477462795044,-0.13639585330196152,-2.8454317149537487,-0.09441507860333603,-1.1031655399714295,-0.13051331654147752,8618530,0
1.6500000000000001,0.0052388281469137946,0.003590824559989371,-0.03114767629248801,-0.0020124243775367463,0.00346645929808468,0.011518076653412798,-2.855247354764902,-0.09465516023480944,-1.126352351975928,0.00825735385716904,0.03138274286643958,-0.12571758374551237,-0.024701511592491728,0.0014768485453316097,-0.011735343000266555,0.051214383429002995,-0.04874602557445996,-0.019319356975231385,0.004708729024501663,0.0032833974221081713,-0.031266023925939926,-0.0016499505750304606,0.0033712333665418984,0.01155199561569293,0.0022737994515775357,0.0020417395907020883,-0.0034207329462120737,-3.0253602738364786e-05,-2.8380661172522434,-0.08982819968909024,-1.1376588573906155,-0.13639585330196152,-2.8433049453991575,-0.09341902424907961,-1.1065111810981274,-0.13438342892442479,8700956,0
1.7000000000000002,-0.0017129848242445592,0.0045223827393956716,-0.03585510425041599,0.014968768264906793,-0.010124746298029404,0.0044970972608369165,-2.8553567821394497,-0.09439722494219963,-1.1281390798988302,0.009012418414761494,0.030874618887784932,-0.125497247045483,0.011763534473930847,-0.022125957949752823,0.03168427782653454,-0.013644257697235563,-0.010467691944396422,-0.06981955070392355,-0.0021890610531695273,0.005159916388610961,-0.035742943891430026,0.01510483480472877,-0.010164864289713626,0.0044077680800889306,0.002994068105211998,0.002216613496180506,0.0010094925688899673,-2.0314797403073377e-05,-2.837510561696688,-0.08982819968909024,-1.1387699685017265,-0.13639585330196152,-2.835797576872443,-0.09435058242848592,-1.1029148642513105,-0.1513646215668683,8387163,0
1.75,0.005038306471865082,0.00447271960586773,-0.029872468860877105,-0.0012937578586971535,0.030413185574265915,0.00720076589748149,-2.855110277800396,-0.09416216626313403,-1.129646781651627,0.008930277918593549,0.03260351383437226,-0.12503592891788318,0.029420062918261384,-0.0005068727473897176,0.023936020155766773,-0.05093968586149711,0.156034450756304,0.006805753551734314,0.004622515020402711,0.004195585699722677,-0.029979719213889533,-0.0010500556545176166,0.03034766887264567,0.007476046484984141,0.002411625165908757,0.0019548085469245245,-0.003541802857920869,-2.56367224529071e-05,-2.8369550061411326,-0.08982819968909024,-1.1398810796128376,-0.13639585330196152,-2.8419933126129977,-0.09430091929495797,-1.1100086107519604,-0.13510209544326438,8532044,0
1.8,0.0036429252838970807,0.003613368297500362,-0.03101378538910215,0.014519584848390383,0.03715623101670455,-0.003614027077768426,-2.8549581728707416,-0.09398412284014472,-1.1312011582758736,0.009650713589963507,0.03446315830044517,-0.125198805010351,-0.01206248789973877,0.0012024328042745357,0.007747638328839847,0.02271170222109262,0.028154613127021923,-0.008909631792032276,0.0030418114042408285,0.0035605322965540677,-0.03108459767127362,0.014407353175052807,0.03718937813253616,-0.003257214323513655,0.0024354701797075335,0.0022739303603507405,-0.0021812588384063675,-5.335346696526311e-06,-2.836399450585577,-0.08982819968909024,-1.1409921907239489,-0.13639585330196152,-2.840042375869474,-0.0934415679865906,-1.1099784053348467,-0.1509154381503519,8666327,0
1.85,0.0048540596655564745,0.0033966266704930042,-0.028556232565343842,0.008651488593472567,0.05029933331224984,-0.008443835444714233,-2.8547468058864736,-0.09382516977271955,-1.1326350274966706,0.010068558848540968,0.03698196960213656,-0.12559588132178273,0.002034170921238694,0.0054053488404237965,-0.012876101908189407,-0.0025031084087795423,0.06434020375786911,-0.012618983736426259,0.004227807391714538,0.003179413074955857,-0.02868055723759311,0.008357829766669598,0.05038179958190777,-0.00794240486686847,0.002266891758953032,0.0022519896695493338,-0.003926639058516974,6.67504342656906e-06,-2.8358438950300213,-0.08982819968909024,-1.14210330183506,-0.13639585330196152,-2.8406979546955777,-0.09322482635958325,-1.113547069269716,-0.14504734189543408,10483660,0
